Name,Source,TF,CF,"Majestic BL","Majestic RD","Majestic Topics","Majestic Languages","Site Languages","Moz DA","Moz PA",Age,"SZ Redirects","SZ Parked","SZ Active History","SZ Score","SZ Drops","Google Index","SEM Traffic","SEM Rank","SEM Keywords","Out Links Internal","Out Links External","Out Domains External","Date Added",Price,Expires
fabrik-market.com,"Expired Domains - Register Now!",6,14,170,58,"Arts/Bodyart: 6
Business: 6
Arts: 5
Business/Construction and Maintenance: 5
Arts/Performing Arts: 4
Shopping/Visual Arts: 3","English: 92.2%
Russian: 6.6%
Chinese: 0.2%
Indonesian: 0.2%
Polish: 0.2%
German: 0.1%
Japanese: 0.1%","English: 100%",11,28,3,2,0,3,16,4,9,0,0,0,0,1,1,12/02/2025,,"12/06/2025 17:45:00"
1usamotorsports.com,"Expired Domains - Register Now!",6,13,36,27,"Society/Issues: 5
Shopping/Office Products: 5
Business/Business Services: 4
Regional/Europe: 4
Business/Financial Services: 4
Business/Resources: 4
Computers/Internet/Web Design and Development: 4
Recreation/Travel: 4
Business/News and Media: 4
Arts/Radio: 4","English: 73%
Dutch: 23%
Danish: 3.8%","English: 66.6%
German: 33.3%",20,22,22,12,0,19,16,3,0,0,0,0,1,0,0,11/28/2025,,"12/02/2025 17:45:00"
spettacolofilm.com,SEO.Domains,5,16,289,177,"Computers/Internet/Web Design and Development: 5
Arts/Movies: 4","English: 100%","English: 66.6%
French: 33.3%",28,32,6,14,0,6,16,2,0,0,0,0,0,1,1,11/27/2025,$300,
hmjones.net,"Expired Domains - Register Now!",5,15,196,148,"Arts/Writers Resources: 5
Society/Politics: 5
Society/People: 4
Shopping/Publications: 2
Adult/Arts: 2
Science/News and Media: 2
Arts/Literature: 2","English: 92.3%
Arabic: 7.6%","English: 100%",21,27,11,14,0,11,16,2,0,0,0,0,77,21,9,11/13/2025,,"11/17/2025 17:45:00"
richardwagameseauthor.com,SEO.Domains,10,36,204,33,"Arts/Literature: 10
Reference/Education: 6","English: 73.5%
French: 26.5%","English: 100%",28,25,11,26,3,11,16,2,59,0,0,0,15,5,4,11/10/2025,$520,
latencyrecordings.com,SEO.Domains,11,29,372,139,"Arts/Music: 11
Business/Arts and Entertainment: 6
Shopping/Entertainment: 5","English: 89.4%
German: 5.2%
French: 4.1%
Portuguese: 0.5%
Slovenian: 0.5%","English: 100%",24,22,12,12,6,12,16,2,454,0,17943451,8,8,0,0,11/10/2025,$500,
hitachi-hap-la.com,SEO.Domains,8,30,236,40,"Business/Automotive: 8
Recreation/Autos: 6","English: 52.5%
Italian: 36.3%
Arabic: 3.5%
Polish: 3.5%
Russian: 3.2%
French: 0.7%","English: 100%",30,24,19,2,11,19,16,3,2,0,0,0,6,0,0,12/06/2025,$400,
davchd.com,SEO.Domains,9,8,247,27,"Society/History: 9","English: 99.6%
Russian: 0.3%","English: 100%",25,29,18,23,0,18,16,5,1,0,0,0,0,1,1,11/10/2025,$200,
manilamac.com,SEO.Domains,9,11,277,81,"Computers/Internet/Web Design and Development: 9
Computers/Data Formats: 7
Computers/Programming/Languages: 6
Society/People: 5
Computers/Mobile Computing: 5","English: 58.2%
Italian: 19.5%
German: 4.4%
Japanese: 4.4%
Spanish: 4.4%
Portuguese: 3.6%
French: 1.8%
Czech: 1.3%
Dutch: 0.5%
Finnish: 0.5%","English: 50%
French: 50%",35,31,17,41,0,16,16,3,0,0,0,0,0,1,1,11/10/2025,$250,
obsidian-theatre.com,SEO.Domains,5,37,3278,167,"Recreation/Travel: 5
Arts/Performing Arts: 4
Arts/Writers Resources: 4","English: 100%","English: 100%",26,23,24,39,1,24,16,2,1,0,0,0,1,0,0,11/10/2025,$600,
natural-japan.net,SEO.Domains,11,14,234,169,"Recreation/Travel: 11","English: 83.9%
Russian: 6.7%
Arabic: 3.1%
Japanese: 2%
French: 1%
Portuguese: 1%
Croatian: 0.5%
Danish: 0.5%
Norwegian: 0.5%
Thai: 0.5%","English: 100%",28,33,15,8,0,15,16,1,1,0,0,0,0,1,1,11/10/2025,$390,
ibupintargopay.com,"Expired Domains - Register Now!",6,15,288,33,"Reference/Education: 6
Arts/Music: 4
Regional/Europe: 4","English: 72.2%
Indonesian: 23.8%
Thai: 1%
Dutch: 0.7%
Polish: 0.7%
Malay: 0.3%
Spanish: 0.3%
Tamil: 0.3%
Vietnamese: 0.3%","English: 100%",17,27,5,1,0,5,16,1,0,0,0,0,3,0,0,10/08/2025,,"10/12/2025 17:45:00"
allaboutboog.com,"Expired Domains - Register Now!",6,15,307,167,"Business: 5
Society/Philanthropy: 5
Health/Conditions and Diseases: 5
Society: 5
Home/Family: 5
Reference/Education: 4
Health/Mental Health: 4
Society/Issues: 3
Science/Science in Society: 3
Shopping/Publications: 3","English: 100%","English: 100%",12,31,11,15,0,11,16,3,0,0,33975344,1,1,0,0,09/11/2025,,"09/15/2025 17:45:00"
stupidosaur.net,"Expired Domains - Register Now!",5,8,250,142,"Arts/Comics: 5
Business/Real Estate: 3
Health/Nutrition: 3
Society/Gay  Lesbian  and Bisexual: 2
News/Newspapers: 2
Health: 2
Business/Transportation and Logistics: 2
Arts/Literature: 2
Health/Dentistry: 2
Home/Gardening: 2","English: 97.6%
Gujarati: 1.1%
Portuguese: 0.5%
Thai: 0.5%","English: 99.7%
Hindi: 0.2%",11,23,12,13,0,12,16,1,8,0,0,0,11,14,4,09/05/2025,,"09/09/2025 17:45:00"
cabinfevershow.com,"Expired Domains - Register Now!",5,15,245,146,"Home/Do-It-Yourself: 5
Arts/Design: 3","English: 100%","English: 100%",13,23,15,13,2,13,16,6,0,0,0,0,1,0,0,08/31/2025,,"09/04/2025 17:45:00"
fortypluspeople.com,"Expired Domains - Register Now!",7,11,37,20,"Adult/Computers: 7
Reference/Education: 3","English: 72.7%
Dutch: 9%
French: 9%
German: 9%","English: 100%",17,27,5,1,0,5,16,3,0,0,0,0,55,19,18,08/06/2025,,"08/10/2025 17:45:00"
atiservicesoftampa.com,"Expired Domains - Register Now!",9,12,55,25,"Business/Construction and Maintenance: 9
Business/Industrial Goods and Services: 4","English: 100%","English: 100%",17,25,11,8,1,10,16,2,0,0,36800540,1,0,1,1,07/31/2025,,"08/04/2025 17:45:00"
teatrio.net,"Expired Domains - Register Now!",6,10,2152,2062,"Health/Mental Health: 6
Science/Reference: 5
Business/Business Services: 3
Shopping/Visual Arts: 1
Business: 1
Shopping/Crafts: 1
Computers/Programming/Languages: 1
Shopping: 1
Health: 1
Recreation/Radio: 1","English: 93.5%
Russian: 1.1%
Persian: 0.9%
Japanese: 0.7%
Turkish: 0.6%
French: 0.6%
Thai: 0.4%
Vietnamese: 0.2%
Spanish: 0.2%
German: 0.2%","English: 100%",17,38,16,14,0,14,16,3,0,0,0,0,0,0,0,07/22/2025,,"07/26/2025 17:45:00"
tonina.net,"Expired Domains - Register Now!",9,14,349,191,"Reference/Education: 9
Society/Politics: 8
News/Media Industry: 6
Arts/Literature: 3
Society/Issues: 1","English: 45.5%
Spanish: 34.3%
Chinese: 19.4%
Portuguese: 0.7%","English: 55%
French: 16.7%
Korean: 9.2%
Turkish: 7.7%
Japanese: 6.3%
Spanish: 2%
German: 1.1%
Chinese: 0.8%
Danish: 0.3%
Portuguese: 0.2%",16,41,24,24,0,17,16,7,0,0,0,0,23,9,1,07/19/2025,,"07/23/2025 17:45:00"
cdifcounseling.com,"Expired Domains - Register Now!",11,13,176,25,"Society/People: 11
Health: 9","English: 100%","English: 100%",18,23,9,20,0,9,16,3,0,0,0,0,11,2,2,07/19/2025,,"07/23/2025 17:45:00"
keikalla.net,"Expired Domains - Register Now!",7,14,133,100,"Shopping: 7
Business/Industrial Goods and Services: 6
Shopping/Crafts: 4
Business: 2
Computers/Programming/Languages: 1
Health/Mental Health: 1
Recreation/Radio: 1
News/Magazines and E-zines: 1
Recreation/Travel: 1
Regional/Europe: 1","English: 80.3%
Finnish: 19.6%","English: 66.6%
German: 33.3%",11,30,9,11,0,9,16,2,0,0,0,0,2,0,0,07/19/2025,,"07/21/2025 17:45:00"
chineseartpaintings.com,"Expired Domains - Register Now!",11,14,538,107,"Reference/Libraries: 11","English: 99%
French: 0.6%
Russian: 0.2%","English: 75%
German: 25%",11,28,17,5,6,16,16,2,0,0,0,0,1,0,0,07/15/2025,,"07/18/2025 17:45:00"
maxsatv.com,"Expired Domains - Register Now!",6,13,171,53,"Recreation/Travel: 6
Business/Real Estate: 5
Health/Fitness: 5
Business: 5
Computers/Computer Science/Distributed Computing: 5
Health/Senior Health: 5
Games/Video Games/Roleplaying: 4
Shopping/Crafts: 3
Adult/Business: 3
Shopping/Health: 3","English: 80%
Sinhalese: 20%","English: 100%",11,35,12,52,0,12,16,3,0,0,0,0,0,1,1,07/15/2025,,"07/17/2025 17:45:00"
1000shillings.com,"Expired Domains - Register Now!",8,14,145,22,"Society/People: 7
News/Magazines and E-zines: 7
News/Weblogs: 4","English: 100%","English: 67.4%
Russian: 30.1%
Spanish: 0.7%
Indonesian: 0.5%
Portuguese: 0.2%
French: 0.1%
Turkish: 0.1%
Danish: 0.1%
German: 0.1%",11,24,13,17,0,12,16,2,0,0,0,0,76,0,0,07/09/2025,,"07/13/2025 17:45:00"
setehosting.com,"Expired Domains - Register Now!",5,14,124,120,"Business/Business Services: 5
Regional/Europe: 3
Home/Family: 3
Recreation/Food: 3
Business: 3
Recreation/Travel: 3
Business/Financial Services: 3
Society/Organizations: 3
Business/Real Estate: 3
Business/Energy: 2","English: 71.4%
German: 14.2%
Portuguese: 14.2%","English: 100%",12,23,8,19,0,7,16,2,0,0,0,0,0,2,1,07/08/2025,,"07/12/2025 17:45:00"
foldaway-haptics.com,"Expired Domains - Register Now!",11,16,220,127,"Science/Biology: 11
Reference/Education: 10
Computers/Virtual Reality: 9
Computers/Artificial Intelligence: 9
Business/Associations: 8
Health/Medicine: 8
Business/Industrial Goods and Services: 8
Reference/Museums: 8
Reference/Libraries: 7
Society/People: 7","English: 64.5%
French: 14.5%
German: 14.5%
Chinese: 2%
Dutch: 2%
Italian: 2%","English: 100%",13,32,5,4,0,5,16,3,95,0,0,0,7,0,0,07/08/2025,,"07/12/2025 17:45:00"
busankevin.com,"Expired Domains - Register Now!",11,16,125,106,"Recreation/Travel: 11
Society/People: 8","English: 94.4%
Russian: 5.5%","English: 100%",19,32,10,29,0,10,16,4,1,0,0,0,0,2,1,07/03/2025,,"07/07/2025 17:45:00"
go4booking.net,"Expired Domains - Register Now!",7,12,1088,20,"Computers/Education: 7
Recreation/Pets: 5","English: 100%","English: 100%",11,29,7,16,0,7,16,3,276,0,0,0,13,4,3,06/26/2025,,"06/30/2025 17:45:00"
teamhfa.com,"Namejet PreRelease",9,23,533,220,"Sports/Running: 9
Business/Financial Services: 7
Recreation/Travel: 4
Computers/Internet/Web Design and Development: 4","English: 97.3%
Russian: 2.6%","English: 100%",29,34,20,38,0,16,15,,3,0,19544032,5,6,1,1,12/21/2025,$69,"12/27/2025 04:00:00"
thesimplyorganizedhome.com,"Namejet PreRelease",7,19,962,438,"Society/Religion and Spirituality: 7
Health: 6
Health/Dentistry: 5
Health/Mental Health: 5
Arts/Crafts: 5
Reference/Libraries: 4
Society/Genealogy: 4
Arts: 4
Games/Board Games: 3
Arts/Photography: 3","English: 98.9%
Spanish: 0.5%
Arabic: 0.2%
French: 0.1%
Russian: 0.1%","English: 100%",30,37,9,39,0,9,15,,,0,0,0,0,0,0,12/21/2025,$69,"12/27/2025 04:00:00"
neworleansspringrvshow.com,"Dynadot Expired",6,14,65,28,"Recreation/Outdoors: 6","English: 96.6%
Arabic: 3.3%","English: 100%",14,29,12,4,0,11,15,3,4,0,0,0,1,0,0,12/20/2025,$7.99,"12/22/2025 20:00:00"
celebratemetrodetroit.com,"Dynadot Expired",5,15,281,154,"Home/Cooking: 4
Home/Gardening: 4
Arts: 3
Recreation/Travel: 3
Arts/Animation: 3
Shopping/Home and Garden: 3
Recreation/Food: 3
Arts/Literature: 2
Society: 2
Business/Textiles and Nonwovens: 2","English: 100%","English: 100%",20,25,10,15,0,10,15,2,1,0,0,0,0,1,1,12/20/2025,$7.99,"12/27/2025 19:02:28"
nedsbooks.com,"Pending Delete",8,12,37,23,"Science/Biology: 8
Computers/Usenet: 5
Science/News and Media: 4
Science/Anomalies and Alternative Science: 4
Society/Religion and Spirituality: 4
Science/Science in Society: 3","English: 96.4%
Russian: 3.5%","English: 100%",17,20,28,48,2,19,15,8,,0,23508346,3,20,0,0,12/20/2025,,"12/24/2025 17:45:00"
larousseshoppe.com,"Pending Delete",7,14,48,41,"Science/News and Media: 7
Arts/Music: 4
Computers/Software/Internet: 4
News/Newspapers: 3
Sports/Strength Sports: 3
Business/Marketing and Advertising: 3
Computers/Software/Operating Systems: 3","English: 89.7%
Arabic: 10.2%","English: 100%",22,30,10,19,0,10,15,2,,0,0,0,0,1,1,12/20/2025,,"12/24/2025 17:45:00"
chernobylvrproject.com,"Pending Delete",8,23,394,195,"Computers/Programming/Internet: 8
Computers/Multimedia: 7
Computers/Internet/On the Web: 7
Computers/Hardware: 7
Computers/News and Media: 6
Sports/Equestrian: 6
Games/Video Games: 5
Games/Video Games/Console Platforms: 4
Games/Video Games/News and Reviews: 4
Computers/Software/Shareware: 4","English: 44.6%
Polish: 21.3%
Russian: 10.6%
Ukrainian: 9.7%
German: 5.8%
Croatian: 1.4%
Japanese: 1.4%
French: 0.9%
Italian: 0.9%
Portuguese: 0.9%","English: 70%
German: 30%",42,29,9,9,0,9,15,1,,0,0,0,1,0,0,12/20/2025,,"12/24/2025 17:45:00"
akemi42.com,"Pending Delete",11,17,7175,67,"Business: 11
Regional/Asia: 9
Business/Transportation and Logistics: 5","English: 55.1%
Czech: 39.1%
Indonesian: 4%
Galician: 1.3%
Vietnamese: 0.4%","English: 100%",22,38,17,18,0,12,15,3,,0,0,0,0,2,1,12/20/2025,,"12/24/2025 17:45:00"
garryhoyt.com,"Namejet PreRelease",11,16,111,32,"Recreation/Boating: 11
Science/Environment: 8
Recreation: 7
Reference/Maps: 6
Recreation/Outdoors: 6
News/Weather: 5
Regional/North America: 5
Recreation/Travel: 5","English: 95.2%
Romanian: 2.8%
German: 0.9%
Swedish: 0.9%","English: 100%",23,25,24,0,0,17,15,0,25,11,7723175,5,18,0,0,12/21/2025,$69,"12/22/2025 20:00:00"
sweetness-n-light.com,"GoDaddy Closeouts",6,17,2414,154,"Reference/Education: 6
Science/Astronomy: 4
Science/Math: 3
Business/Publishing and Printing: 3
Science/Physics: 3","English: 99.9%","English: 100%",25,33,20,47,0,10,15,6,,0,0,0,0,0,0,12/18/2025,$11,"12/23/2025 17:14:00"
sadomator.com,"Pending Delete",5,15,151,143,"Arts: 5
Arts/Music: 3","English: 83.8%
German: 7%
Portuguese: 5.1%
Russian: 2.5%
Finnish: 0.6%
French: 0.6%","English: 100%",30,27,19,8,0,19,15,2,1,0,0,0,0,1,1,12/18/2025,,"12/22/2025 17:45:00"
broke-n-blue.com,"Pending Delete",6,13,368,25,"Arts/Music: 6
Arts/Entertainment: 5","English: 90.9%
German: 6.8%
Italian: 2.2%","English: 100%",13,24,24,6,0,22,15,2,4,0,0,0,5,7,1,12/18/2025,,"12/22/2025 17:45:00"
boldpizzeria.com,"Pending Delete",7,19,251,164,"Sports/Golf: 7
Business/Directories: 6","English: 84%
Russian: 8%
Dutch: 4%
French: 4%","English: 66.6%
German: 33.3%",18,29,10,13,0,10,15,1,0,0,0,0,1,0,0,12/18/2025,,"12/22/2025 17:45:00"
patrimoinereligieuxlevis.com,"Expired Domains - Register Now!",8,15,128,124,"Regional/Europe: 8
Arts/Music: 5
Sports/Soccer: 3","English: 50%
French: 33.3%
Arabic: 16.6%","English: 66.6%
German: 33.3%",14,23,12,9,0,12,15,1,0,0,0,0,2,0,0,12/11/2025,,"12/15/2025 17:45:00"
morganhistoricalsociety.com,SEO.Domains,6,27,307,171,"Society/Genealogy: 6
Regional/North America: 4
Science/Earth Sciences: 2","English: 100%","English: 100%",19,32,18,4,0,16,15,1,3,0,0,0,7,0,0,12/06/2025,$200,
boogiepilgrim-madagascar.com,SEO.Domains,5,39,260,187,"Recreation/Travel: 5
Business: 3
Science/Biology: 3","English: 80.2%
French: 14.2%
German: 2.1%
Portuguese: 2.1%
Spanish: 1%","English: 100%",26,34,17,43,4,16,15,1,0,0,0,0,1,0,0,12/06/2025,$560,
unbirthgame.com,SEO.Domains,8,36,339,150,"Games/Video Games/Adventure: 8
Computers/Internet/Access Providers: 5
Computers/Internet: 4","English: 96%
Russian: 2.1%
Turkish: 0.8%
German: 0.4%
Spanish: 0.4%","English: 100%",27,29,21,17,0,21,15,1,0,0,0,0,1,0,0,11/10/2025,$900,
inmydays.com,SEO.Domains,11,14,427,175,"Regional/Europe: 11
Sports/Soccer: 7","English: 55.8%
German: 34.9%
Arabic: 3.9%
Italian: 3.4%
Spanish: 1.3%
Russian: 0.4%","English: 100%",28,23,20,11,5,14,15,3,1,0,0,0,0,1,1,12/06/2025,$320,
inurbino.net,SEO.Domains,8,14,393,177,"News/Journalism: 8","English: 85.4%
Arabic: 6.4%
Italian: 2.4%
Spanish: 2.4%
German: 1.6%
Russian: 1.6%","English: 100%",26,25,15,0,6,12,15,5,1,0,0,0,0,1,1,12/06/2025,$270,
golftheparks.com,SEO.Domains,6,30,237,149,"Recreation/Travel: 6
Sports/Golf: 4
Regional/Europe: 4","English: 86%
French: 5.2%
German: 4.3%
Italian: 1.7%
Spanish: 1.7%
Russian: 0.8%","English: 100%",26,25,23,7,7,22,15,2,10,0,0,0,12,0,0,12/06/2025,$640,
cwf2017.com,SEO.Domains,10,13,185,131,"Business: 9
Arts/Architecture: 8
Home/Gardening: 5","English: 38.8%
Danish: 27.7%
Croatian: 12.9%
Dutch: 7.4%
German: 7.4%
Polish: 3.7%
Spanish: 1.8%","English: 100%",26,27,8,20,1,7,15,4,1,0,0,0,0,1,1,11/10/2025,$250,
ignitionzero.com,SEO.Domains,6,38,476,158,"Arts/Comics: 6
Society/Sexuality: 5
Society/Gay  Lesbian  and Bisexual: 4
Arts/Animation: 3
Society/People: 2","English: 97.3%
Arabic: 2.2%
French: 0.3%","English: 100%",27,33,14,8,0,14,15,2,1,0,0,0,1,0,0,11/10/2025,$460,
penbeats.com,"Expired Domains - Register Now!",7,14,181,143,"News/Weblogs: 7
Computers/Internet/Abuse: 5
Society/Issues: 5
Computers/Internet/Domain Names: 4
Society/People: 3","English: 100%","English: 100%",10,18,14,14,0,12,15,6,1,0,0,0,0,1,1,10/27/2025,,"10/31/2025 17:45:00"
shamselkhaleeg.com,"Expired Domains - Register Now!",7,20,1183,56,"Computers/Software: 6
Computers/Internet/Web Design and Development: 6
Business: 3","English: 88.3%
Arabic: 9.9%
German: 1.2%
Russian: 0.3%
Spanish: 0.1%","English: 100%",19,40,9,25,0,9,15,2,0,0,0,0,0,0,0,10/25/2025,,"10/29/2025 17:45:00"
clatsopcountygensoc.com,"Expired Domains - Register Now!",12,16,508,174,"Society/Genealogy: 12
Reference/Libraries: 7","English: 100%","English: 100%",16,20,12,24,0,11,15,2,0,0,0,0,0,1,1,09/21/2025,,"09/25/2025 17:45:00"
heartonmysleeveknits.com,"Expired Domains - Register Now!",14,14,252,150,"Health/Conditions and Diseases: 14
Business: 8
Society/Religion and Spirituality: 8","English: 100%","English: 100%",10,28,7,28,0,7,15,3,4,0,0,0,8,0,0,09/18/2025,,"09/22/2025 17:45:00"
eagleproductionslimited.com,"Expired Domains - Register Now!",7,14,260,146,"Arts/Movies: 7","English: 100%","English: 100%",11,31,17,2,0,16,15,4,0,0,0,0,0,0,0,09/12/2025,,"09/16/2025 17:45:00"
ellisrepairs.com,"Expired Domains - Register Now!",10,10,87,21,"Business/Construction and Maintenance: 10","English: 100%","English: 100%",14,27,4,23,0,4,15,3,8,0,0,0,39,2,2,08/28/2025,,"09/01/2025 17:45:00"
ispprivacypledge.net,"Expired Domains - Register Now!",8,13,165,118,"Computers/Software/Internet: 8
Society/Issues: 7
News/Media Industry: 6
Business/Telecommunications: 5
Society/Law: 4
Computers/Internet/On the Web: 4
Arts/Animation: 3","English: 100%","English: 100%",15,17,7,9,0,7,15,3,1,0,0,0,0,1,1,08/21/2025,,"08/25/2025 17:45:00"
growinggardeners.net,"Expired Domains - Register Now!",9,14,124,112,"Computers/Internet/On the Web: 9
Society/Issues: 6
Science/Environment: 6","English: 100%","English: 100%",20,26,12,12,0,12,15,2,0,0,0,0,88,4,4,08/03/2025,,"08/07/2025 17:45:00"
engine-rebuilders.com,"Expired Domains - Register Now!",5,11,42,27,"Business/Small Business: 5
Business: 3
Sports/Motorsports: 2","English: 100%","English: 100%",11,27,22,16,0,16,15,3,0,0,0,0,0,1,1,07/26/2025,,"07/30/2025 17:45:00"
mrlopezpainterllc.com,"Expired Domains - Register Now!",8,12,38,22,"Business/Construction and Maintenance: 8
Business/Industrial Goods and Services: 3","English: 100%","English: 60%
Thai: 40%",10,27,2,2,0,2,15,2,0,0,0,0,1,0,0,07/25/2025,,"07/29/2025 17:45:00"
fitnesswithafork.com,"Expired Domains - Register Now!",6,15,1007,47,"Shopping/Sports: 6","English: 87.4%
Slovenian: 6.7%
German: 2.2%
Arabic: 1.8%
Japanese: 0.8%
Russian: 0.3%
Czech: 0.2%
Spanish: 0.2%
Thai: 0.1%","English: 100%",19,25,13,10,0,12,15,4,0,0,0,0,0,2,1,07/24/2025,,"07/28/2025 17:45:00"
shawndavisbikes.com,"Expired Domains - Register Now!",12,13,37,24,"Shopping/Vehicles: 12
Recreation/Motorcycles: 11
Business: 9","English: 100%","English: 100%",12,22,18,5,0,13,15,5,0,0,0,0,4,2,2,07/22/2025,,"07/26/2025 17:45:00"
erichill.net,"Expired Domains - Register Now!",8,14,129,97,"Computers/Programming/Languages: 7
Arts/Music: 6
News/Magazines and E-zines: 6
Health: 6
Regional/Europe: 1
Business/Energy: 1","English: 100%","English: 99.9%",14,28,17,24,0,16,15,3,0,0,0,0,18,2,1,07/15/2025,,"07/18/2025 17:45:00"
athleticswim.com,"Expired Domains - Register Now!",7,12,159,27,"Regional/Asia: 6
Business/Real Estate: 6","English: 90%
Japanese: 10%","English: 100%",15,25,20,37,0,18,15,3,31,0,0,0,8,0,0,06/28/2025,,"07/02/2025 17:45:00"
cathiepelletier.com,"GoDaddy Closeouts",10,16,222,157,"Arts/Music: 10
Arts/Literature: 7
Arts/Visual Arts: 4","English: 99.5%
Russian: 0.5%","English: 100%",16,26,12,0,0,12,14,,0,1,12708857,3,8,3,2,12/21/2025,$50,"12/26/2025 20:35:00"
m2ccafe.com,"Pending Delete",6,26,186,80,"Recreation/Travel: 6
Arts: 5
Regional/North America: 4
Regional/Europe: 3
Recreation/Outdoors: 3","English: 73.3%
German: 6.6%
Japanese: 6.6%
Chinese: 3.3%
Malay: 3.3%
Russian: 3.3%
Vietnamese: 3.3%","English: 100%",20,26,10,10,0,9,14,3,,0,0,0,2,0,0,12/21/2025,,"12/25/2025 17:45:00"
pinklotusnj.com,"Dynadot Expired",6,16,192,154,"Recreation/Autos: 6
Recreation/Food: 4","English: 100%","English: 100%",13,27,14,12,0,14,14,3,54,0,0,0,9,1,1,12/20/2025,$7.99,"12/22/2025 20:00:00"
rocknekrebsart.com,"Pending Delete",5,14,109,22,"Business/Industrial Goods and Services: 5
Business/Arts and Entertainment: 5
Computers/Data Formats: 3
Computers/Programming/Personal Pages: 3
Society/Issues: 3
Business/Electronics and Electrical: 3
Computers/Programming/Languages: 3
Computers/Internet/Web Design and Development: 2","English: 57.1%
Spanish: 40.8%
Italian: 1%
Portuguese: 1%","English: 100%",13,28,12,38,0,12,14,1,,0,0,0,0,1,0,12/20/2025,,"12/24/2025 17:45:00"
conscioustravelguide.com,"Pending Delete",5,16,59,45,"Business/Consumer Goods and Services: 5
Recreation/Travel: 4
Arts/Visual Arts: 4
Business/Real Estate: 4
Computers/Programming/Contests: 4
News/Newspapers: 3
Business/Biotechnology and Pharmaceuticals: 3
Regional/Europe: 3
Business/Marketing and Advertising: 3
Arts/Writers Resources: 3","English: 67.2%
Dutch: 29%
Norwegian: 1.8%
Portuguese: 1.8%","English: 100%",23,34,12,41,0,12,14,1,40,9,7953048,440,22,9,8,12/19/2025,,"12/23/2025 17:45:00"
visualmaniac.com,"Dynadot Expired",9,18,406,173,"Business/Construction and Maintenance: 9
Reference/Museums: 6
Arts/Genres: 6
Arts/Literature: 6
Arts/Photography: 5
Society/Ethnicity: 5
Arts/Music: 5
Reference/Libraries: 5
Arts/Online Writing: 5
Arts: 5","English: 56.8%
Spanish: 39.7%
Croatian: 1.3%
French: 0.6%
German: 0.6%
Swedish: 0.6%","English: 100%",35,30,13,20,1,9,14,3,1,0,0,0,0,4,1,12/18/2025,$7.99,"12/25/2025 19:05:42"
sauvage-feng-shui.com,"Pending Delete",26,23,94,21,"Business: 26","English: 100%","English: 98.8%
German: 1.1%",14,26,23,22,0,23,14,,,0,25187022,2,82,1,1,12/18/2025,,"12/22/2025 17:45:00"
bonogex.com,"Pending Delete",11,14,140,140,"Arts/Music: 11","English: 89.7%
French: 10.2%","English: 100%",14,22,9,0,0,9,14,3,0,0,0,0,2,0,0,12/18/2025,,"12/22/2025 17:45:00"
helenesgenes.com,"Dynadot Expired",6,16,180,148,"Recreation/Outdoors: 6
Society/Genealogy: 4
Society/History: 3","English: 100%","English: 100%",14,30,12,0,0,12,14,1,0,0,0,0,0,4,1,12/16/2025,$7.99,"12/23/2025 19:09:28"
discoversalemcounty.com,"Dynadot Expired",14,16,688,570,"Society/Government: 14
Home/Cooking: 9
Sports/Equestrian: 6","English: 100%","English: 100%",23,27,16,8,5,15,14,3,1,0,0,0,0,4,1,12/16/2025,$7.99,"12/23/2025 20:13:53"
billiardsdigestvault.com,"Expired Domains - Register Now!",9,14,137,137,"Sports/Cue Sports: 9","English: 100%","English: 100%",10,25,12,29,0,11,14,6,6,0,0,0,1,1,1,12/14/2025,,"12/18/2025 17:45:00"
shafer-motorsports.com,"Expired Domains - Register Now!",9,14,194,144,"News/Media Industry: 8
Reference/Maps: 8
Recreation/Outdoors: 7
Society: 5","English: 96.4%
Dutch: 3.5%","English: 66.6%
German: 33.3%",17,30,22,1,0,19,14,3,0,0,25996515,2,2,0,0,11/18/2025,,"11/22/2025 17:45:00"
anesthesiaillustrated.com,SEO.Domains,6,13,185,138,"Health/Medicine: 6
Reference/Museums: 5
Reference/Education: 5
Society/Organizations: 3
Science/Chemistry: 3
Health: 3
Health/Conditions and Diseases: 3
Computers/Internet: 3
Health/Mental Health: 2","English: 81.5%
Japanese: 6.1%
Russian: 6.1%
Chinese: 3%
French: 1.5%
German: 1.5%","English: 100%",20,27,11,22,0,11,14,3,1,0,0,0,0,1,1,11/10/2025,$320,
eltorobrewing.com,SEO.Domains,8,30,415,181,"Arts/Literature: 8
Science/Environment: 7
Reference/Libraries: 7
Society/Issues: 7","English: 98.4%
Portuguese: 1%
Russian: 0.5%","English: 100%",25,30,18,22,0,18,14,3,104,0,25624926,2,11,0,0,11/10/2025,$400,
thepublicdiplomat.com,SEO.Domains,5,14,212,151,"Science/Social Sciences: 5
Reference/Education: 2","English: 92.8%
Russian: 4.7%
Chinese: 2.3%","English: 50%
French: 50%",27,27,11,4,5,11,14,2,1,0,0,0,0,1,1,12/06/2025,$380,
static-eric.com,SEO.Domains,11,20,137,124,"Computers/Internet/Web Design and Development: 11
Arts/Online Writing: 5
Society/Politics: 5","English: 95.2%
French: 4.7%","English: 100%",26,23,11,23,0,11,14,1,116,0,21945830,4,12,2,2,12/06/2025,$520,
